x,y,spot,n
75,76,L,0
76,76,L,0
77,76,L,0
78,76,L,0
79,76,.,0
80,76,L,0
81,76,L,0
82,76,L,0
83,76,L,0
84,76,L,0
85,76,L,0
86,76,.,0
87,76,.,0
88,76,L,0
89,76,L,0
90,76,L,0
0,77,L,0
1,77,L,0
2,77,L,0
3,77,L,0
4,77,L,0
5,77,L,0
6,77,L,0
7,77,.,0
8,77,L,0
9,77,.,0
10,77,L,0
11,77,.,0
12,77,L,0
13,77,L,0
14,77,L,0
15,77,L,0
16,77,L,0
17,77,L,0
18,77,L,0
19,77,L,0
20,77,.,0
21,77,L,0
22,77,L,0
23,77,L,0
24,77,L,0
25,77,L,0
26,77,L,0
27,77,L,0
28,77,.,0
29,77,L,0
30,77,L,0
31,77,L,0
32,77,L,0
33,77,L,0
34,77,.,0
35,77,L,0
36,77,L,0
37,77,L,0
38,77,L,0
39,77,L,0
40,77,L,0
41,77,.,0
42,77,L,0
43,77,L,0
44,77,L,0
45,77,L,0
46,77,L,0
47,77,L,0
48,77,L,0
49,77,L,0
50,77,.,0
51,77,L,0
52,77,L,0
53,77,L,0
54,77,L,0
55,77,L,0
56,77,L,0
57,77,L,0
58,77,L,0
59,77,L,0
60,77,.,0
61,77,L,0
62,77,L,0
63,77,L,0
64,77,L,0
65,77,L,0
66,77,L,0
67,77,L,0
68,77,.,0
69,77,L,0
70,77,L,0
71,77,L,0
72,77,L,0
73,77,L,0
74,77,.,0
75,77,L,0
76,77,.,0
77,77,.,0
78,77,L,0
79,77,.,0
80,77,L,0
81,77,L,0
82,77,L,0
83,77,L,0
84,77,L,0
85,77,L,0
86,77,L,0
87,77,.,0
88,77,L,0
89,77,L,0
90,77,L,0
0,78,L,0
1,78,L,0
2,78,L,0
3,78,L,0
4,78,L,0
5,78,L,0
6,78,L,0
7,78,L,0
8,78,L,0
9,78,.,0
10,78,L,0
11,78,L,0
12,78,L,0
13,78,L,0
14,78,L,0
15,78,L,0
16,78,L,0
17,78,.,0
18,78,L,0
19,78,L,0
20,78,L,0
21,78,L,0
22,78,.,0
23,78,L,0
24,78,L,0
25,78,L,0
26,78,L,0
27,78,L,0
28,78,L,0
29,78,L,0
30,78,L,0
31,78,L,0
32,78,L,0
33,78,L,0
34,78,L,0
35,78,L,0
36,78,L,0
37,78,L,0
38,78,L,0
39,78,L,0
40,78,L,0
41,78,.,0
42,78,L,0
43,78,L,0
44,78,.,0
45,78,.,0
46,78,L,0
47,78,L,0
48,78,L,0
49,78,L,0
50,78,L,0
51,78,L,0
52,78,L,0
53,78,L,0
54,78,L,0
55,78,L,0
56,78,L,0
57,78,L,0
58,78,L,0
59,78,L,0
60,78,.,0
61,78,L,0
62,78,L,0
63,78,L,0
64,78,L,0
65,78,L,0
66,78,L,0
67,78,L,0
68,78,L,0
69,78,L,0
70,78,L,0
71,78,L,0
72,78,L,0
73,78,L,0
74,78,.,0
75,78,.,0
76,78,L,0
77,78,L,0
78,78,L,0
79,78,L,0
80,78,L,0
81,78,L,0
82,78,.,0
83,78,L,0
84,78,L,0
85,78,L,0
86,78,L,0
87,78,L,0
88,78,L,0
89,78,L,0
90,78,L,0
0,79,.,0
1,79,.,0
2,79,.,0
3,79,.,0
4,79,.,0
5,79,.,0
6,79,L,0
7,79,.,0
8,79,.,0
9,79,.,0
10,79,L,0
11,79,.,0
12,79,.,0
13,79,L,0
14,79,.,0
15,79,.,0
16,79,L,0
17,79,.,0
18,79,.,0
19,79,.,0
20,79,.,0
21,79,.,0
22,79,L,0
23,79,L,0
24,79,L,0
25,79,.,0
26,79,L,0
27,79,.,0
28,79,L,0
29,79,.,0
30,79,.,0
31,79,L,0
32,79,.,0
33,79,.,0
34,79,L,0
35,79,L,0
36,79,.,0
37,79,.,0
38,79,.,0
39,79,.,0
40,79,.,0
41,79,.,0
42,79,.,0
43,79,.,0
44,79,.,0
45,79,.,0
46,79,.,0
47,79,.,0
48,79,.,0
49,79,.,0
50,79,L,0
51,79,.,0
52,79,.,0
53,79,.,0
54,79,.,0
55,79,L,0
56,79,.,0
57,79,L,0
58,79,L,0
59,79,.,0
60,79,.,0
61,79,.,0
62,79,.,0
63,79,.,0
64,79,.,0
65,79,.,0
66,79,L,0
67,79,.,0
68,79,.,0
69,79,L,0
70,79,.,0
71,79,.,0
72,79,.,0
73,79,.,0
74,79,L,0
75,79,.,0
76,79,.,0
77,79,.,0
78,79,.,0
79,79,.,0
80,79,.,0
81,79,.,0
82,79,.,0
83,79,.,0
84,79,.,0
85,79,L,0
86,79,L,0
87,79,L,0
88,79,.,0
89,79,.,0
90,79,.,0
0,80,L,0
1,80,L,0
2,80,L,0
3,80,L,0
4,80,L,0
5,80,L,0
6,80,L,0
7,80,L,0
8,80,L,0
9,80,.,0
10,80,L,0
11,80,L,0
12,80,L,0
13,80,L,0
14,80,L,0
15,80,L,0
16,80,L,0
17,80,.,0
18,80,L,0
19,80,L,0
20,80,L,0
21,80,L,0
22,80,.,0
23,80,L,0
24,80,L,0
25,80,L,0
26,80,L,0
27,80,L,0
28,80,L,0
29,80,L,0
30,80,L,0
31,80,L,0
32,80,L,0
33,80,.,0
34,80,.,0
35,80,L,0
36,80,L,0
37,80,L,0
38,80,L,0
39,80,L,0
40,80,L,0
41,80,.,0
42,80,L,0
43,80,L,0
44,80,L,0
45,80,L,0
46,80,L,0
47,80,L,0
48,80,L,0
49,80,L,0
50,80,L,0
51,80,L,0
52,80,L,0
53,80,L,0
54,80,L,0
55,80,L,0
56,80,L,0
57,80,L,0
58,80,L,0
59,80,L,0
60,80,L,0
61,80,L,0
62,80,L,0
63,80,L,0
64,80,L,0
65,80,L,0
66,80,L,0
67,80,L,0
68,80,L,0
69,80,.,0
70,80,L,0
71,80,.,0
72,80,L,0
73,80,L,0
74,80,.,0
75,80,L,0
76,80,L,0
77,80,L,0
78,80,L,0
79,80,.,0
80,80,.,0
81,80,L,0
82,80,L,0
83,80,L,0
84,80,L,0
85,80,L,0
86,80,L,0
87,80,L,0
88,80,L,0
89,80,L,0
90,80,.,0
0,81,L,0
1,81,L,0
2,81,L,0
3,81,L,0
4,81,L,0
5,81,L,0
6,81,L,0
7,81,L,0
8,81,L,0
9,81,.,0
10,81,L,0
11,81,L,0
12,81,L,0
13,81,L,0
14,81,.,0
15,81,L,0
16,81,L,0
17,81,.,0
18,81,.,0
19,81,L,0
20,81,L,0
21,81,L,0
22,81,.,0
23,81,L,0
24,81,L,0
25,81,L,0
26,81,L,0
27,81,L,0
28,81,.,0
29,81,.,0
30,81,L,0
31,81,L,0
32,81,L,0
33,81,L,0
34,81,L,0
35,81,.,0
36,81,L,0
37,81,L,0
38,81,L,0
39,81,L,0
40,81,L,0
41,81,L,0
42,81,L,0
43,81,L,0
44,81,.,0
45,81,L,0
46,81,L,0
47,81,L,0
48,81,.,0
49,81,L,0
50,81,.,0
51,81,L,0
52,81,L,0
53,81,L,0
54,81,L,0
55,81,L,0
56,81,L,0
57,81,L,0
58,81,L,0
59,81,L,0
60,81,L,0
61,81,L,0
62,81,L,0
63,81,L,0
64,81,.,0
65,81,L,0
66,81,L,0
67,81,L,0
68,81,.,0
69,81,L,0
70,81,L,0
71,81,L,0
72,81,L,0
73,81,L,0
74,81,.,0
75,81,L,0
76,81,L,0
77,81,L,0
78,81,L,0
79,81,.,0
80,81,L,0
81,81,L,0
82,81,L,0
83,81,L,0
84,81,L,0
85,81,L,0
86,81,L,0
87,81,L,0
88,81,L,0
89,81,L,0
90,81,L,0
0,82,L,0
1,82,L,0
2,82,L,0
3,82,L,0
4,82,L,0
5,82,L,0
6,82,L,0
7,82,L,0
8,82,L,0
9,82,.,0
10,82,L,0
11,82,L,0
12,82,L,0
13,82,L,0
14,82,L,0
15,82,L,0
16,82,L,0
17,82,.,0
18,82,L,0
19,82,L,0
20,82,L,0
21,82,L,0
22,82,.,0
23,82,L,0
24,82,L,0
25,82,L,0
26,82,L,0
27,82,L,0
28,82,L,0
29,82,L,0
30,82,L,0
31,82,L,0
32,82,L,0
33,82,L,0
34,82,.,0
35,82,L,0
36,82,L,0
37,82,L,0
38,82,L,0
39,82,.,0
40,82,L,0
41,82,L,0
42,82,.,0
43,82,L,0
44,82,L,0
45,82,L,0
46,82,L,0
47,82,L,0
48,82,L,0
49,82,L,0
50,82,L,0
51,82,L,0
52,82,L,0
53,82,L,0
54,82,L,0
55,82,L,0
56,82,L,0
57,82,L,0
58,82,.,0
59,82,L,0
60,82,L,0
61,82,L,0
62,82,L,0
63,82,.,0
64,82,L,0
65,82,L,0
66,82,L,0
67,82,L,0
68,82,.,0
69,82,L,0
70,82,L,0
71,82,L,0
72,82,L,0
73,82,L,0
74,82,.,0
75,82,L,0
76,82,L,0
77,82,L,0
78,82,L,0
79,82,.,0
80,82,L,0
81,82,L,0
82,82,L,0
83,82,L,0
84,82,L,0
85,82,L,0
86,82,L,0
87,82,L,0
88,82,L,0
89,82,L,0
90,82,L,0
0,83,L,0
1,83,L,0
2,83,L,0
3,83,L,0
4,83,L,0
5,83,L,0
6,83,L,0
7,83,L,0
8,83,L,0
9,83,L,0
10,83,L,0
11,83,L,0
12,83,L,0
13,83,L,0
14,83,L,0
15,83,L,0
16,83,L,0
17,83,L,0
18,83,L,0
19,83,L,0
20,83,L,0
21,83,L,0
22,83,.,0
23,83,L,0
24,83,L,0
25,83,L,0
26,83,L,0
27,83,L,0
28,83,L,0
29,83,.,0
30,83,L,0
31,83,L,0
32,83,L,0
33,83,L,0
34,83,.,0
35,83,L,0
36,83,L,0
37,83,L,0
38,83,L,0
39,83,L,0
40,83,L,0
41,83,L,0
42,83,L,0
43,83,L,0
44,83,L,0
45,83,L,0
46,83,L,0
47,83,L,0
48,83,L,0
49,83,L,0
50,83,.,0
51,83,L,0
52,83,L,0
53,83,L,0
54,83,L,0
55,83,L,0
56,83,L,0
57,83,L,0
58,83,L,0
59,83,L,0
60,83,.,0
61,83,L,0
62,83,L,0
63,83,L,0
64,83,L,0
65,83,L,0
66,83,.,0
67,83,L,0
68,83,L,0
69,83,L,0
70,83,L,0
71,83,.,0
72,83,L,0
73,83,L,0
74,83,L,0
75,83,L,0
76,83,L,0
77,83,L,0
78,83,L,0
79,83,.,0
80,83,L,0
81,83,L,0
82,83,L,0
83,83,L,0
84,83,L,0
85,83,L,0
86,83,L,0
87,83,L,0
88,83,L,0
89,83,L,0
90,83,L,0
0,84,L,0
1,84,L,0
2,84,L,0
3,84,L,0
4,84,L,0
5,84,L,0
6,84,L,0
7,84,L,0
8,84,L,0
9,84,L,0
10,84,L,0
11,84,L,0
12,84,L,0
13,84,L,0
14,84,L,0
15,84,L,0
16,84,L,0
17,84,L,0
18,84,L,0
19,84,L,0
20,84,L,0
21,84,L,0
22,84,L,0
23,84,L,0
24,84,L,0
25,84,L,0
26,84,L,0
27,84,L,0
28,84,L,0
29,84,L,0
30,84,L,0
31,84,L,0
32,84,L,0
33,84,L,0
34,84,.,0
35,84,L,0
36,84,L,0
37,84,L,0
38,84,L,0
39,84,L,0
40,84,L,0
41,84,.,0
42,84,L,0
43,84,L,0
44,84,L,0
45,84,L,0
46,84,L,0
47,84,L,0
48,84,.,0
49,84,L,0
50,84,.,0
51,84,L,0
52,84,L,0
53,84,L,0
54,84,L,0
55,84,L,0
56,84,L,0
57,84,L,0
58,84,L,0
59,84,L,0
60,84,L,0
61,84,.,0
62,84,L,0
63,84,L,0
64,84,L,0
65,84,L,0
66,84,L,0
67,84,L,0
68,84,L,0
69,84,L,0
70,84,L,0
71,84,L,0
72,84,.,0
73,84,L,0
74,84,.,0
75,84,L,0
76,84,L,0
77,84,L,0
78,84,L,0
79,84,.,0
80,84,L,0
81,84,L,0
82,84,L,0
83,84,L,0
84,84,.,0
85,84,L,0
86,84,L,0
87,84,L,0
88,84,L,0
89,84,L,0
90,84,L,0
0,85,L,0
1,85,L,0
2,85,L,0
3,85,L,0
4,85,L,0
5,85,L,0
6,85,L,0
7,85,L,0
8,85,L,0
9,85,.,0
10,85,.,0
11,85,L,0
12,85,L,0
13,85,L,0
14,85,L,0
15,85,L,0
16,85,L,0
17,85,.,0
18,85,L,0
19,85,L,0
20,85,L,0
21,85,L,0
22,85,.,0
23,85,L,0
24,85,L,0
25,85,L,0
26,85,L,0
27,85,L,0
28,85,.,0
29,85,L,0
30,85,L,0
31,85,L,0
32,85,L,0
33,85,L,0
34,85,L,0
35,85,L,0
36,85,L,0
37,85,L,0
38,85,L,0
39,85,L,0
40,85,.,0
41,85,.,0
42,85,L,0
43,85,L,0
44,85,L,0
45,85,L,0
46,85,L,0
47,85,L,0
48,85,L,0
49,85,L,0
50,85,L,0
51,85,L,0
52,85,L,0
53,85,L,0
54,85,L,0
55,85,L,0
56,85,L,0
57,85,L,0
58,85,L,0
59,85,L,0
60,85,.,0
61,85,L,0
62,85,L,0
63,85,L,0
64,85,L,0
65,85,L,0
66,85,L,0
67,85,L,0
68,85,.,0
69,85,L,0
70,85,L,0
71,85,.,0
72,85,L,0
73,85,L,0
74,85,.,0
75,85,L,0
76,85,L,0
77,85,L,0
78,85,L,0
79,85,L,0
80,85,L,0
81,85,L,0
82,85,L,0
83,85,L,0
84,85,L,0
85,85,L,0
86,85,L,0
87,85,L,0
88,85,L,0
89,85,L,0
90,85,L,0
0,86,L,0
1,86,L,0
2,86,L,0
3,86,L,0
4,86,L,0
5,86,L,0
6,86,L,0
7,86,L,0
8,86,L,0
9,86,.,0
10,86,L,0
11,86,L,0
12,86,L,0
13,86,L,0
14,86,L,0
15,86,L,0
16,86,L,0
17,86,L,0
18,86,L,0
19,86,L,0
20,86,L,0
21,86,L,0
22,86,.,0
23,86,L,0
24,86,L,0
25,86,L,0
26,86,L,0
27,86,L,0
28,86,L,0
29,86,L,0
30,86,L,0
31,86,L,0
32,86,L,0
33,86,L,0
34,86,L,0
35,86,L,0
36,86,.,0
37,86,L,0
38,86,L,0
39,86,L,0
40,86,L,0
41,86,L,0
42,86,L,0
43,86,L,0
44,86,L,0
45,86,L,0
46,86,L,0
47,86,L,0
48,86,L,0
49,86,L,0
50,86,.,0
51,86,L,0
52,86,L,0
53,86,L,0
54,86,L,0
55,86,L,0
56,86,L,0
57,86,L,0
58,86,L,0
59,86,L,0
60,86,.,0
61,86,L,0
62,86,L,0
63,86,L,0
64,86,L,0
65,86,L,0
66,86,L,0
67,86,L,0
68,86,L,0
69,86,L,0
70,86,L,0
71,86,L,0
72,86,L,0
73,86,L,0
74,86,.,0
75,86,.,0
76,86,L,0
77,86,L,0
78,86,L,0
79,86,.,0
80,86,L,0
81,86,L,0
82,86,L,0
83,86,L,0
84,86,L,0
85,86,L,0
86,86,L,0
87,86,L,0
88,86,L,0
89,86,L,0
90,86,L,0
0,87,L,0
1,87,L,0
2,87,L,0
3,87,L,0
4,87,L,0
5,87,L,0
6,87,L,0
7,87,L,0
8,87,L,0
9,87,.,0
10,87,L,0
11,87,L,0
12,87,L,0
13,87,L,0
14,87,L,0
15,87,L,0
16,87,L,0
17,87,.,0
18,87,L,0
19,87,L,0
20,87,L,0
21,87,L,0
22,87,L,0
23,87,L,0
24,87,L,0
25,87,L,0
26,87,L,0
27,87,L,0
28,87,L,0
29,87,L,0
30,87,L,0
31,87,L,0
32,87,L,0
33,87,L,0
34,87,L,0
35,87,L,0
36,87,L,0
37,87,L,0
38,87,L,0
39,87,L,0
40,87,L,0
41,87,.,0
42,87,L,0
43,87,L,0
44,87,L,0
45,87,L,0
46,87,L,0
47,87,L,0
48,87,L,0
49,87,L,0
50,87,.,0
51,87,L,0
52,87,L,0
53,87,L,0
54,87,L,0
55,87,L,0
56,87,L,0
57,87,L,0
58,87,L,0
59,87,L,0
60,87,.,0
61,87,L,0
62,87,L,0
63,87,L,0
64,87,L,0
65,87,L,0
66,87,L,0
67,87,L,0
68,87,.,0
69,87,L,0
70,87,L,0
71,87,L,0
72,87,L,0
73,87,L,0
74,87,L,0
75,87,L,0
76,87,L,0
77,87,L,0
78,87,L,0
79,87,L,0
80,87,L,0
81,87,L,0
82,87,L,0
83,87,L,0
84,87,L,0
85,87,L,0
86,87,L,0
87,87,L,0
88,87,L,0
89,87,L,0
90,87,L,0
0,88,L,0
1,88,L,0
2,88,L,0
3,88,L,0
4,88,L,0
5,88,L,0
6,88,L,0
7,88,L,0
8,88,L,0
9,88,.,0
10,88,L,0
11,88,L,0
12,88,L,0
13,88,L,0
14,88,L,0
15,88,L,0
16,88,L,0
17,88,.,0
18,88,L,0
19,88,L,0
20,88,L,0
21,88,L,0
22,88,.,0
23,88,L,0
24,88,L,0
25,88,L,0
26,88,L,0
27,88,L,0
28,88,.,0
29,88,L,0
30,88,L,0
31,88,L,0
32,88,L,0
33,88,L,0
34,88,.,0
35,88,L,0
36,88,L,0
37,88,L,0
38,88,L,0
39,88,L,0
40,88,L,0
41,88,.,0
42,88,L,0
43,88,L,0
44,88,L,0
45,88,L,0
46,88,L,0
47,88,L,0
48,88,L,0
49,88,L,0
50,88,L,0
51,88,L,0
52,88,L,0
53,88,L,0
54,88,L,0
55,88,L,0
56,88,L,0
57,88,L,0
58,88,L,0
59,88,.,0
60,88,.,0
61,88,L,0
62,88,L,0
63,88,L,0
64,88,L,0
65,88,L,0
66,88,.,0
67,88,L,0
68,88,.,0
69,88,L,0
70,88,L,0
71,88,L,0
72,88,L,0
73,88,L,0
74,88,.,0
75,88,L,0
76,88,L,0
77,88,L,0
78,88,L,0
79,88,L,0
80,88,L,0
81,88,L,0
82,88,L,0
83,88,L,0
84,88,L,0
85,88,L,0
86,88,L,0
87,88,L,0
88,88,L,0
89,88,L,0
90,88,L,0
0,89,L,0
1,89,L,0
2,89,L,0
3,89,L,0
4,89,L,0
5,89,L,0
6,89,L,0
7,89,L,0
8,89,L,0
9,89,L,0
10,89,L,0
11,89,L,0
12,89,L,0
13,89,L,0
14,89,L,0
15,89,L,0
16,89,L,0
17,89,.,0
18,89,L,0
19,89,L,0
20,89,L,0
21,89,L,0
22,89,.,0
23,89,L,0
24,89,L,0
25,89,L,0
26,89,L,0
27,89,L,0
28,89,.,0
29,89,L,0
30,89,L,0
31,89,L,0
32,89,.,0
33,89,L,0
34,89,.,0
35,89,L,0
36,89,L,0
37,89,L,0
38,89,L,0
39,89,L,0
40,89,L,0
41,89,.,0
42,89,L,0
43,89,L,0
44,89,L,0
45,89,L,0
46,89,L,0
47,89,L,0
48,89,L,0
49,89,L,0
50,89,.,0
51,89,.,0
52,89,.,0
53,89,L,0
54,89,L,0
55,89,L,0
56,89,L,0
57,89,L,0
58,89,L,0
59,89,L,0
60,89,L,0
61,89,L,0
62,89,L,0
63,89,L,0
64,89,L,0
65,89,L,0
66,89,L,0
67,89,L,0
68,89,.,0
69,89,L,0
70,89,L,0
71,89,L,0
72,89,L,0
73,89,L,0
74,89,.,0
75,89,L,0
76,89,L,0
77,89,L,0
78,89,.,0
79,89,.,0
80,89,L,0
81,89,L,0
82,89,L,0
83,89,L,0
84,89,.,0
85,89,L,0
86,89,L,0
87,89,L,0
88,89,L,0
89,89,L,0
90,89,L,0
