x,y,c
27,300,#
28,300,.
29,300,#
30,300,.
0,301,.
1,301,.
2,301,#
3,301,#
4,301,#
5,301,#
6,301,#
7,301,.
8,301,.
9,301,#
10,301,.
11,301,#
12,301,.
13,301,.
14,301,.
15,301,#
16,301,.
17,301,.
18,301,.
19,301,#
20,301,#
21,301,.
22,301,.
23,301,.
24,301,.
25,301,.
26,301,.
27,301,.
28,301,.
29,301,#
30,301,.
0,302,.
1,302,.
2,302,.
3,302,#
4,302,.
5,302,.
6,302,.
7,302,#
8,302,#
9,302,.
10,302,.
11,302,.
12,302,.
13,302,.
14,302,.
15,302,.
16,302,.
17,302,#
18,302,.
19,302,.
20,302,.
21,302,#
22,302,.
23,302,#
24,302,.
25,302,.
26,302,.
27,302,.
28,302,#
29,302,#
30,302,#
0,303,.
1,303,.
2,303,.
3,303,.
4,303,.
5,303,.
6,303,.
7,303,.
8,303,#
9,303,.
10,303,#
11,303,.
12,303,#
13,303,.
14,303,.
15,303,#
16,303,.
17,303,.
18,303,.
19,303,.
20,303,.
21,303,#
22,303,.
23,303,.
24,303,.
25,303,.
26,303,.
27,303,.
28,303,.
29,303,#
30,303,.
0,304,.
1,304,.
2,304,.
3,304,#
4,304,.
5,304,.
6,304,.
7,304,#
8,304,.
9,304,.
10,304,#
11,304,#
12,304,.
13,304,.
14,304,.
15,304,.
16,304,.
17,304,.
18,304,.
19,304,.
20,304,.
21,304,.
22,304,.
23,304,.
24,304,#
25,304,#
26,304,.
27,304,.
28,304,.
29,304,.
30,304,.
0,305,#
1,305,.
2,305,#
3,305,.
4,305,.
5,305,#
6,305,#
7,305,#
8,305,.
9,305,.
10,305,.
11,305,.
12,305,#
13,305,#
14,305,#
15,305,.
16,305,#
17,305,.
18,305,.
19,305,.
20,305,#
21,305,.
22,305,#
23,305,.
24,305,.
25,305,.
26,305,#
27,305,#
28,305,.
29,305,#
30,305,#
0,306,.
1,306,.
2,306,#
3,306,.
4,306,#
5,306,#
6,306,.
7,306,.
8,306,.
9,306,#
10,306,.
11,306,.
12,306,.
13,306,.
14,306,.
15,306,.
16,306,#
17,306,.
18,306,.
19,306,#
20,306,.
21,306,.
22,306,.
23,306,.
24,306,.
25,306,.
26,306,.
27,306,.
28,306,.
29,306,#
30,306,#
0,307,.
1,307,#
2,307,#
3,307,.
4,307,.
5,307,#
6,307,.
7,307,.
8,307,#
9,307,.
10,307,.
11,307,.
12,307,.
13,307,.
14,307,#
15,307,.
16,307,.
17,307,#
18,307,.
19,307,.
20,307,.
21,307,.
22,307,.
23,307,.
24,307,.
25,307,.
26,307,.
27,307,#
28,307,.
29,307,#
30,307,.
0,308,.
1,308,#
2,308,.
3,308,.
4,308,#
5,308,.
6,308,#
7,308,.
8,308,.
9,308,.
10,308,.
11,308,#
12,308,.
13,308,#
14,308,#
15,308,.
16,308,.
17,308,.
18,308,#
19,308,.
20,308,.
21,308,#
22,308,.
23,308,#
24,308,#
25,308,.
26,308,.
27,308,.
28,308,.
29,308,#
30,308,#
0,309,.
1,309,.
2,309,#
3,309,.
4,309,.
5,309,.
6,309,#
7,309,.
8,309,#
9,309,.
10,309,.
11,309,.
12,309,#
13,309,#
14,309,.
15,309,#
16,309,.
17,309,#
18,309,.
19,309,.
20,309,.
21,309,#
22,309,.
23,309,.
24,309,.
25,309,#
26,309,.
27,309,.
28,309,.
29,309,.
30,309,#
0,310,#
1,310,.
2,310,.
3,310,.
4,310,.
5,310,.
6,310,.
7,310,.
8,310,.
9,310,.
10,310,.
11,310,#
12,310,.
13,310,.
14,310,.
15,310,.
16,310,.
17,310,.
18,310,.
19,310,#
20,310,#
21,310,.
22,310,.
23,310,#
24,310,#
25,310,.
26,310,.
27,310,.
28,310,.
29,310,#
30,310,.
0,311,#
1,311,.
2,311,.
3,311,.
4,311,#
5,311,#
6,311,#
7,311,.
8,311,#
9,311,.
10,311,.
11,311,.
12,311,.
13,311,.
14,311,.
15,311,#
16,311,.
17,311,.
18,311,.
19,311,.
20,311,#
21,311,.
22,311,.
23,311,.
24,311,.
25,311,.
26,311,.
27,311,.
28,311,.
29,311,.
30,311,#
0,312,#
1,312,.
2,312,.
3,312,.
4,312,.
5,312,.
6,312,#
7,312,.
8,312,.
9,312,.
10,312,#
11,312,#
12,312,.
13,312,.
14,312,.
15,312,.
16,312,.
17,312,.
18,312,.
19,312,#
20,312,#
21,312,.
22,312,.
23,312,.
24,312,.
25,312,#
26,312,#
27,312,.
28,312,.
29,312,.
30,312,.
0,313,.
1,313,#
2,313,#
3,313,.
4,313,#
5,313,.
6,313,.
7,313,#
8,313,.
9,313,#
10,313,#
11,313,.
12,313,.
13,313,.
14,313,.
15,313,.
16,313,.
17,313,#
18,313,.
19,313,#
20,313,#
21,313,.
22,313,.
23,313,.
24,313,.
25,313,#
26,313,.
27,313,.
28,313,#
29,313,.
30,313,.
0,314,.
1,314,.
2,314,.
3,314,.
4,314,.
5,314,.
6,314,.
7,314,.
8,314,.
9,314,.
10,314,.
11,314,.
12,314,#
13,314,.
14,314,#
15,314,.
16,314,.
17,314,.
18,314,.
19,314,#
20,314,#
21,314,.
22,314,#
23,314,.
24,314,.
25,314,#
26,314,.
27,314,.
28,314,.
29,314,.
30,314,#
0,315,.
1,315,#
2,315,.
3,315,.
4,315,.
5,315,.
6,315,.
7,315,.
8,315,.
9,315,.
10,315,.
11,315,#
12,315,#
13,315,.
14,315,#
15,315,#
16,315,.
17,315,.
18,315,.
19,315,#
20,315,.
21,315,.
22,315,.
23,315,.
24,315,#
25,315,.
26,315,.
27,315,.
28,315,.
29,315,.
30,315,#
0,316,#
1,316,#
2,316,.
3,316,.
4,316,.
5,316,.
6,316,#
7,316,#
8,316,.
9,316,.
10,316,#
11,316,.
12,316,.
13,316,#
14,316,.
15,316,.
16,316,.
17,316,.
18,316,#
19,316,#
20,316,.
21,316,.
22,316,.
23,316,#
24,316,.
25,316,.
26,316,.
27,316,.
28,316,.
29,316,#
30,316,#
0,317,.
1,317,.
2,317,.
3,317,#
4,317,.
5,317,.
6,317,.
7,317,.
8,317,.
9,317,#
10,317,.
11,317,.
12,317,.
13,317,.
14,317,.
15,317,.
16,317,.
17,317,.
18,317,.
19,317,.
20,317,.
21,317,#
22,317,.
23,317,.
24,317,.
25,317,.
26,317,.
27,317,#
28,317,#
29,317,.
30,317,.
0,318,.
1,318,.
2,318,.
3,318,.
4,318,.
5,318,.
6,318,#
7,318,.
8,318,.
9,318,.
10,318,#
11,318,.
12,318,.
13,318,.
14,318,.
15,318,.
16,318,.
17,318,.
18,318,.
19,318,.
20,318,#
21,318,.
22,318,.
23,318,.
24,318,.
25,318,.
26,318,.
27,318,.
28,318,#
29,318,.
30,318,.
0,319,.
1,319,.
2,319,.
3,319,.
4,319,.
5,319,.
6,319,.
7,319,.
8,319,.
9,319,.
10,319,.
11,319,.
12,319,#
13,319,.
14,319,.
15,319,.
16,319,#
17,319,#
18,319,.
19,319,#
20,319,.
21,319,.
22,319,.
23,319,.
24,319,.
25,319,#
26,319,.
27,319,#
28,319,.
29,319,#
30,319,.
0,320,.
1,320,#
2,320,.
3,320,.
4,320,.
5,320,.
6,320,.
7,320,.
8,320,.
9,320,.
10,320,#
11,320,#
12,320,.
13,320,.
14,320,.
15,320,.
16,320,.
17,320,.
18,320,.
19,320,.
20,320,.
21,320,.
22,320,#
23,320,.
24,320,.
25,320,.
26,320,.
27,320,.
28,320,#
29,320,.
30,320,#
0,321,.
1,321,#
2,321,#
3,321,#
4,321,.
5,321,.
6,321,.
7,321,.
8,321,.
9,321,.
10,321,.
11,321,.
12,321,.
13,321,#
14,321,.
15,321,.
16,321,.
17,321,.
18,321,.
19,321,#
20,321,.
21,321,#
22,321,#
23,321,.
24,321,.
25,321,.
26,321,#
27,321,.
28,321,.
29,321,.
30,321,.
0,322,.
1,322,#
2,322,#
3,322,.
4,322,.
5,322,#
6,322,.
7,322,.
8,322,.
9,322,#
10,322,#
11,322,.
12,322,.
13,322,.
14,322,#
15,322,.
16,322,.
17,322,#
18,322,.
19,322,.
20,322,#
21,322,.
22,322,#
23,322,#
24,322,.
25,322,.
26,322,.
27,322,.
28,322,.
29,322,.
30,322,.
